school_code,candidate_code,lw_code,promotion_to_full_professor,candidate_discipline_cip_category_as_numeric,candidate_discipline_stem_status_sbs_included,candidate_urm_num,candidate_gender_num,gender_by_urm_candidate,woman_urm_candidate_num,h_index_at_pt_standardized,number_of_external_grantsawarded_as_the_pi,years_in_present_rank,department_negative_vote_percentage,college_committee_negative_vote_percentage,department_unanimous_vote_abstentions_excluded,college_committee_unanimous_vote_abstentions_excluded,provost_vote,scholarship,tone,clout,authentic,analytic
1,100046,100046f,0,Y,0,0,1,Woman non-URM,0,-0.821105246,10,5,0,0,1,1,1,0.54,64.78,60.87,3.07,78.72
1,100047,100047a,0,AF,1,0,0,Man non-URM,0,0.637574307,4,5,0,0,1,1,1,0.26,77.62,35.13,13.01,89.04
1,100047,100047b,0,AF,1,0,0,Man non-URM,0,0.637574307,4,5,0,0,1,1,1,0.45,46.27,33.87,10.68,81.34
1,100047,100047c,0,AF,1,0,0,Man non-URM,0,0.637574307,4,5,0,0,1,1,1,0.6,75.86,59.58,2.37,83.19
1,100047,100047d,0,AF,1,0,0,Man non-URM,0,0.637574307,4,5,0,0,1,1,1,0.89,78.26,76.43,15.58,71.77
1,100047,100047e,0,AF,1,0,0,Man non-URM,0,0.637574307,4,5,0,0,1,1,1,0.5,70.97,72.87,8.16,82.76
1,100048,100048a,0,F,0,0,1,Woman non-URM,0,-0.626614639,10,2,0,0,1,1,1,0,58.09,42.1,22.41,93.19
1,100048,100048b,0,F,0,0,1,Woman non-URM,0,-0.626614639,10,2,0,0,1,1,1,0.15,66.44,76.56,16.05,91.86
1,100048,100048c,0,F,0,0,1,Woman non-URM,0,-0.626614639,10,2,0,0,1,1,1,0,61.2,37.75,10.55,77.46
1,100048,100048d,0,F,0,0,1,Woman non-URM,0,-0.626614639,10,2,0,0,1,1,1,0.22,66.83,45.25,24.05,91.35
1,100049,100049a,0,B,0,0,0,Man non-URM,0,,0,5,,0,,1,1,0,45.52,50.7,25.52,88.02
1,100049,100049b,0,B,0,0,0,Man non-URM,0,,0,5,,0,,1,1,0,59.6,57.94,24.36,93.25
1,100049,100049c,0,B,0,0,0,Man non-URM,0,,0,5,,0,,1,1,0,53.96,62.79,14.97,88.62
1,100049,100049d,0,B,0,0,0,Man non-URM,0,,0,5,,0,,1,1,0,38.27,39.31,33.39,82.45
1,100049,100049e,0,B,0,0,0,Man non-URM,0,,0,5,,0,,1,1,0,39.35,46.12,28.96,89.4
1,100050,100050a,1,AF,1,0,0,Man non-URM,0,0.73481961,14,3,0.2,0,0,1,1,0.12,61.63,68.04,12.28,64.66
1,100050,100050b,1,AF,1,0,0,Man non-URM,0,0.73481961,14,3,0.2,0,0,1,1,0.13,57.98,59.2,12.56,89.33
1,100050,100050c,1,AF,1,0,0,Man non-URM,0,0.73481961,14,3,0.2,0,0,1,1,0.48,56.46,41.95,20.66,82.48
1,100050,100050d,1,AF,1,0,0,Man non-URM,0,0.73481961,14,3,0.2,0,0,1,1,0.35,88.25,65.15,29.62,75.74
1,100050,100050e,1,AF,1,0,0,Man non-URM,0,0.73481961,14,3,0.2,0,0,1,1,0.42,85.9,55.58,23.32,85.36
1,100050,100050f,1,AF,1,0,0,Man non-URM,0,0.73481961,14,3,0.2,0,0,1,1,0.67,56.62,46.96,20.04,87.97
1,100051,100051a,1,Z,1,0,0,Man non-URM,0,0.151347789,2,2,,0,,1,1,0,45.99,71.36,7.69,92.63
1,100051,100051b,1,Z,1,0,0,Man non-URM,0,0.151347789,2,2,,0,,1,1,0.42,75.09,64.21,2.4,93.86
1,100051,100051c,1,Z,1,0,0,Man non-URM,0,0.151347789,2,2,,0,,1,1,0,92.84,47.11,2.67,95.58
1,100051,100051d,1,Z,1,0,0,Man non-URM,0,0.151347789,2,2,,0,,1,1,0.34,65.01,69.81,5.53,84.48
1,100051,100051e,1,Z,1,0,0,Man non-URM,0,0.151347789,2,2,,0,,1,1,0.39,63.2,63.14,7.38,90.8
1,100051,100051f,1,Z,1,0,0,Man non-URM,0,0.151347789,2,2,,0,,1,1,0.66,79.41,59.05,7.64,80
1,100052,100052a,0,D,0,0,1,Woman non-URM,0,,0,6,0,0,1,1,1,0,66.47,37.25,26.07,70.72
1,100052,100052b,0,D,0,0,1,Woman non-URM,0,,0,6,0,0,1,1,1,0,62.11,21.18,36.69,74.58
1,100052,100052c,0,D,0,0,1,Woman non-URM,0,,0,6,0,0,1,1,1,0,64.74,17.24,23.4,77.03
1,100052,100052d,0,D,0,0,1,Woman non-URM,0,,0,6,0,0,1,1,1,0,35.27,30.97,19.16,92.77
1,100052,100052e,0,D,0,0,1,Woman non-URM,0,,0,6,0,0,1,1,1,0,65.77,40.89,11.2,93.18
1,100052,100052f,0,D,0,0,1,Woman non-URM,0,,0,6,0,0,1,1,1,0,43.83,33.35,29.66,90.97
1,100054,100054a,0,P,1,0,1,Woman non-URM,0,-0.334878729,,5,0,0,1,1,1,0,59.76,68.05,3.43,96.3
1,100054,100054b,0,P,1,0,1,Woman non-URM,0,-0.334878729,,5,0,0,1,1,1,0,75.77,66.75,3.05,73.08
1,100054,100054c,0,P,1,0,1,Woman non-URM,0,-0.334878729,,5,0,0,1,1,1,0.18,33.77,40.59,15.71,94.45
1,100054,100054d,0,P,1,0,1,Woman non-URM,0,-0.334878729,,5,0,0,1,1,1,0,62.32,60.73,8.14,95.53
1,100054,100054e,0,P,1,0,1,Woman non-URM,0,-0.334878729,,5,0,0,1,1,1,0,53.38,47.05,19.38,90.21
1,100056,100056a,0,E,1,0,0,Man non-URM,0,-0.626614639,2,5,0.272727273,0.071428571,0,0,1,0,49.43,64.67,3.08,97.26
1,100056,100056b,0,E,1,0,0,Man non-URM,0,-0.626614639,2,5,0.272727273,0.071428571,0,0,1,0.12,62.1,50.14,10.23,92.09
1,100056,100056c,0,E,1,0,0,Man non-URM,0,-0.626614639,2,5,0.272727273,0.071428571,0,0,1,0.18,56.24,45.32,14.36,90.46
1,100056,100056d,0,E,1,0,0,Man non-URM,0,-0.626614639,2,5,0.272727273,0.071428571,0,0,1,0,60.52,68.97,1.91,95.36
1,100056,100056e,0,E,1,0,0,Man non-URM,0,-0.626614639,2,5,0.272727273,0.071428571,0,0,1,0,55.62,64.67,3.81,90.04
1,100057,100057a,1,H,0,0,1,Woman non-URM,0,0.540329003,4,5,0,0,1,1,1,0.09,59.4,46.17,16.47,89.87
1,100057,100057b,1,H,0,0,1,Woman non-URM,0,0.540329003,4,5,0,0,1,1,1,0.39,20.95,67.11,9.25,94.63
1,100057,100057c,1,H,0,0,1,Woman non-URM,0,0.540329003,4,5,0,0,1,1,1,0.55,74.98,71.18,10.46,77.77
1,100057,100057d,1,H,0,0,1,Woman non-URM,0,0.540329003,4,5,0,0,1,1,1,1.03,70.08,70.87,5.91,83.37
1,100058,100058a,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0.25,70.18,77.72,3.35,93.75
1,100058,100058b,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0,58.87,62.65,14.67,95.01
1,100058,100058c,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0,73.26,77.93,5.54,84.11
1,100058,100058d,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0,75.9,46.58,10.79,75.55
1,100058,100058e,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0,99,84.86,1.72,83.82
1,100058,100058f,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0.14,91.04,71.73,2.92,85.73
1,100058,100058g,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0,60.88,32.45,28.71,86.36
1,100058,100058h,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0.27,52.41,60.01,7.63,86.08
1,100058,100058i,1,T,1,1,0,Man URM,0,-0.140388122,8,12,0.2,0,0,1,1,0,66.9,44.23,28.26,93.59
1,100059,100059a,1,AE,0,0,1,Woman non-URM,0,0.054102486,4,7,0,0,1,1,1,0.1,70.86,59.82,15.38,78.72
1,100059,100059b,1,AE,0,0,1,Woman non-URM,0,0.054102486,4,7,0,0,1,1,1,0.38,25.06,36.18,2.67,84.12
1,100059,100059c,1,AE,0,0,1,Woman non-URM,0,0.054102486,4,7,0,0,1,1,1,0.06,47.47,22.21,27.24,89.85
1,100059,100059d,1,AE,0,0,1,Woman non-URM,0,0.054102486,4,7,0,0,1,1,1,0,40,57.98,5.54,88.45
1,100060,100060a,0,I,0,1,0,Man URM,0,,4,6,0,1,1,0,1,0,45.25,39.78,15.61,83.51
1,100060,100060b,0,I,0,1,0,Man URM,0,,4,6,0,1,1,0,1,0,51.88,25.33,20.05,89.92
1,100060,100060c,0,I,0,1,0,Man URM,0,,4,6,0,1,1,0,1,0,49.14,47.11,28.12,95.46
1,100060,100060d,0,I,0,1,0,Man URM,0,,4,6,0,1,1,0,1,0.07,28.36,41.96,18.2,96.39
1,100061,100061a,0,O,1,0,0,Man non-URM,0,0.832064914,2,6,0.2,1,0,0,1,0.36,61.73,70.66,7.52,89.19
1,100061,100061b,0,O,1,0,0,Man non-URM,0,0.832064914,2,6,0.2,1,0,0,1,0.65,55.37,65.72,7.86,62.78
1,100061,100061c,0,O,1,0,0,Man non-URM,0,0.832064914,2,6,0.2,1,0,0,1,0.59,58.93,57.73,7.49,91.07
1,100061,100061d,0,O,1,0,0,Man non-URM,0,0.832064914,2,6,0.2,1,0,0,1,1.58,52.82,43.68,13.44,89.52
1,100061,100061e,0,O,1,0,0,Man non-URM,0,0.832064914,2,6,0.2,1,0,0,1,0.5,61.25,58.55,12.58,86.13
1,100062,100062a,1,H,0,0,1,Woman non-URM,0,0.73481961,11,7,0,0,1,1,1,0.13,84.17,63.14,12.66,66.15
1,100062,100062b,1,H,0,0,1,Woman non-URM,0,0.73481961,11,7,0,0,1,1,1,0.09,58.88,64.52,7.82,91.75
1,100062,100062c,1,H,0,0,1,Woman non-URM,0,0.73481961,11,7,0,0,1,1,1,0.83,69.55,54.82,10,86.01
1,100062,100062d,1,H,0,0,1,Woman non-URM,0,0.73481961,11,7,0,0,1,1,1,0.87,61.4,66.71,15.66,76.61
1,100063,100063a,0,T,1,0,1,Woman non-URM,0,1.026555521,2,2,0,0,1,1,1,0.16,53.85,56.69,6.82,87.25
1,100063,100063b,0,T,1,0,1,Woman non-URM,0,1.026555521,2,2,0,0,1,1,1,0.2,61.11,53.19,9.83,93.86
1,100063,100063c,0,T,1,0,1,Woman non-URM,0,1.026555521,2,2,0,0,1,1,1,0,65.66,65.54,29.35,88.92
1,100063,100063d,0,T,1,0,1,Woman non-URM,0,1.026555521,2,2,0,0,1,1,1,0.11,63.76,59.03,9.33,85.59
1,100063,100063e,0,T,1,0,1,Woman non-URM,0,1.026555521,2,2,0,0,1,1,1,0,65.59,64.5,22.4,85.03
1,100063,100063f,0,T,1,0,1,Woman non-URM,0,1.026555521,2,2,0,0,1,1,1,0.58,48.4,51.08,20.81,95.96
1,100063,100063g,0,T,1,0,1,Woman non-URM,0,1.026555521,2,2,0,0,1,1,1,0,63.58,38.92,24.32,82.58
1,100063,100063h,0,T,1,0,1,Woman non-URM,0,1.026555521,2,2,0,0,1,1,1,0,67.37,64.99,11.29,95.86
1,100064,100064a,0,Y,0,0,0,Man non-URM,0,,1,1,0,0,1,1,1,0.59,56.99,67.61,1.29,86.18
1,100064,100064b,0,Y,0,0,0,Man non-URM,0,,1,1,0,0,1,1,1,0.19,71.87,51.27,6.96,94.16
1,100064,100064c,0,Y,0,0,0,Man non-URM,0,,1,1,0,0,1,1,1,0.9,51.6,58.9,11.23,90.57
1,100064,100064d,0,Y,0,0,0,Man non-URM,0,,1,1,0,0,1,1,1,0,65.77,47.97,8.19,82.95
1,100065,100065a,0,O,1,0,0,Man non-URM,0,,12,6,0,0,1,1,1,0.37,81.63,46.58,4.29,90.73
1,100065,100065b,0,O,1,0,0,Man non-URM,0,,12,6,0,0,1,1,1,0.44,77.87,59,5.11,76.01
1,100065,100065c,0,O,1,0,0,Man non-URM,0,,12,6,0,0,1,1,1,0.49,68.62,58.37,8.85,44.81
1,100065,100065d,0,O,1,0,0,Man non-URM,0,,12,6,0,0,1,1,1,0.5,77.61,59.95,9.11,84.19
1,100065,100065e,0,O,1,0,0,Man non-URM,0,,12,6,0,0,1,1,1,1.2,72.83,53.92,12.72,79.52
1,100065,100065f,0,O,1,0,0,Man non-URM,0,,12,6,0,0,1,1,1,0.72,76.11,72.17,18.25,81.99
1,100065,100065g,0,O,1,0,0,Man non-URM,0,,12,6,0,0,1,1,1,0.81,72.45,56.06,9.25,79.84
1,100065,100065h,0,O,1,0,0,Man non-URM,0,,12,6,0,0,1,1,1,1.86,88.96,54.83,6.46,70.54
1,100066,100066a,0,P,1,0,0,Man non-URM,0,-0.723859943,3,5,0.142857143,0,0,1,1,0.09,52.66,27.2,11.32,90.9
1,100066,100066b,0,P,1,0,0,Man non-URM,0,-0.723859943,3,5,0.142857143,0,0,1,1,0.15,52.68,67.3,4.38,65.67
1,100066,100066c,0,P,1,0,0,Man non-URM,0,-0.723859943,3,5,0.142857143,0,0,1,1,0,35.69,51.97,1.34,80.4
1,100066,100066d,0,P,1,0,0,Man non-URM,0,-0.723859943,3,5,0.142857143,0,0,1,1,0.4,41.85,66.62,1,86.53
1,100066,100066e,0,P,1,0,0,Man non-URM,0,-0.723859943,3,5,0.142857143,0,0,1,1,0,52.5,49.38,2.81,82.1
1,100067,100067a,1,N,0,0,0,Man non-URM,0,,1,11,,0.4,,0,0,0.23,72.85,51.91,15.84,86.92
1,100067,100067b,1,N,0,0,0,Man non-URM,0,,1,11,,0.4,,0,0,0.12,60.22,56.63,21.5,88.03
1,100067,100067c,1,N,0,0,0,Man non-URM,0,,1,11,,0.4,,0,0,0.08,73.01,55.49,26.54,94.24
1,100067,100067d,1,N,0,0,0,Man non-URM,0,,1,11,,0.4,,0,0,0,52.72,37.22,47.68,72.55
1,100067,100067e,1,N,0,0,0,Man non-URM,0,,1,11,,0.4,,0,0,0.29,51.23,58.89,11.53,95.65
1,100068,100068a,1,D,0,0,0,Man non-URM,0,-0.432124032,0,4,0,0,1,1,1,0,39.83,21.88,63.47,93.15
1,100068,100068b,1,D,0,0,0,Man non-URM,0,-0.432124032,0,4,0,0,1,1,1,0.1,50.21,46.42,39.93,93.4
1,100068,100068c,1,D,0,0,0,Man non-URM,0,-0.432124032,0,4,0,0,1,1,1,0.2,34.45,47.86,32.19,86.32
1,100068,100068d,1,D,0,0,0,Man non-URM,0,-0.432124032,0,4,0,0,1,1,1,0,28.39,23.12,63.57,80.86
1,100068,100068e,1,D,0,0,0,Man non-URM,0,-0.432124032,0,4,0,0,1,1,1,0.1,54.41,37.85,61.39,81.2
1,100068,100068f,1,D,0,0,0,Man non-URM,0,-0.432124032,0,4,0,0,1,1,1,0.2,37.8,24.17,59.99,89.8
1,100069,100069a,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0.45,51.46,40.74,23.82,80.21
1,100069,100069b,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0.43,79.64,64.24,6.81,97.25
1,100069,100069c,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0,73.15,46.73,3.03,91.13
1,100069,100069d,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0.28,67.38,34.73,19.01,87.76
1,100069,100069e,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0.1,76.16,43.08,22.69,91.86
1,100069,100069f,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0,66.77,53.5,4.42,94.46
1,100069,100069g,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0.19,45.97,65.77,9.26,95.26
1,100069,100069h,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0.65,55.11,54.01,18.49,89.9
1,100069,100069i,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0.12,53.47,58.51,13.95,86.28
1,100069,100069j,0,F,0,0,0,Man non-URM,0,,8,4,0,0,1,1,1,0,50.33,31.71,23.01,81.71
1,100070,100070a,1,N,0,0,1,Woman non-URM,0,-1.21008646,20,8,,0.375,,0,1,0.29,72.94,74.31,1.37,96.97
1,100070,100070b,1,N,0,0,1,Woman non-URM,0,-1.21008646,21,8,,0.375,,0,1,0,71.05,56.95,10.89,94.08
1,100070,100070c,1,N,0,0,1,Woman non-URM,0,-1.21008646,22,8,,0.375,,0,1,0,64.08,60.74,18.68,88.79
1,100070,100070d,1,N,0,0,1,Woman non-URM,0,-1.21008646,23,8,,0.375,,0,1,0.15,66.98,26.02,20.85,86.51
1,100070,100070e,1,N,0,0,1,Woman non-URM,0,-1.21008646,24,8,,0.375,,0,1,0,66.21,55.36,8.68,80.92
1,100071,100071a,1,B,0,0,0,Man non-URM,0,-0.91835055,0,2,,0,,1,1,0,40.79,26.64,14.79,77.76
1,100071,100071b,1,B,0,0,0,Man non-URM,0,-0.91835055,0,2,,0,,1,1,0,44.96,44.39,30.3,87.52
1,100071,100071c,1,B,0,0,0,Man non-URM,0,-0.91835055,0,2,,0,,1,1,0,16.94,33.57,17.87,91.97
1,100071,100071d,1,B,0,0,0,Man non-URM,0,-0.91835055,0,2,,0,,1,1,0.1,31.52,23.24,44.63,91.84
1,100071,100071e,1,B,0,0,0,Man non-URM,0,-0.91835055,0,2,,0,,1,1,0,36.22,48.29,12.38,96.42
1,100072,100072a,1,H,0,1,0,Man URM,0,-0.140388122,2,4,0,0,1,1,1,0.44,50.45,40.06,13.9,84.89
1,100072,100072b,1,H,0,1,0,Man URM,0,-0.140388122,2,4,0,0,1,1,1,0.25,68.06,68.18,1,88.81
1,100072,100072c,1,H,0,1,0,Man URM,0,-0.140388122,2,4,0,0,1,1,1,0.47,46.71,45.24,8.2,81.75
1,100072,100072d,1,H,0,1,0,Man URM,0,-0.140388122,2,4,0,0,1,1,1,0.45,30.67,64.28,2.61,90.53
1,100073,100073a,1,AF,1,0,0,Man non-URM,0,0.929310217,8,2,0.2,0.8,0,0,1,0,55.42,45.99,15.65,77.64
1,100073,100073b,1,AF,1,0,0,Man non-URM,0,0.929310217,8,2,0.2,0.8,0,0,1,0.32,57.27,53.26,9.04,90.77
1,100073,100073c,1,AF,1,0,0,Man non-URM,0,0.929310217,8,2,0.2,0.8,0,0,1,0,51.68,48.55,11.24,79.02
1,100073,100073d,1,AF,1,0,0,Man non-URM,0,0.929310217,8,2,0.2,0.8,0,0,1,0.97,70.73,44.03,35.47,82.74
1,100073,100073e,1,AF,1,0,0,Man non-URM,0,0.929310217,8,2,0.2,0.8,0,0,1,0,51.28,43.15,11.46,92.52
1,100074,100074a,0,O,1,0,0,Man non-URM,0,,3,4,,0,,1,1,0.67,57.72,52.65,6.96,88.85
1,100074,100074b,0,O,1,0,0,Man non-URM,0,,3,4,,0,,1,1,0.32,53.84,74.39,5.03,89.63
1,100074,100074c,0,O,1,0,0,Man non-URM,0,,3,4,,0,,1,1,0.56,86.14,53.42,10.9,87.26
1,100074,100074d,0,O,1,0,0,Man non-URM,0,,3,4,,0,,1,1,0.23,67.52,56.59,6.16,87.86
1,100074,100074e,0,O,1,0,0,Man non-URM,0,,3,4,,0,,1,1,0.51,89.29,52.99,15.31,81.28
1,100075,100075a,0,E,1,0,0,Man non-URM,0,0.151347789,4,5,0,0,1,1,1,0,68.09,41.02,6.48,75.73
1,100075,100075b,0,E,1,0,0,Man non-URM,0,0.151347789,4,5,0,0,1,1,1,0.27,38.33,51.79,30.98,91.68
1,100075,100075c,0,E,1,0,0,Man non-URM,0,0.151347789,4,5,0,0,1,1,1,0.16,51.57,49.37,6.35,71.87
1,100075,100075d,0,E,1,0,0,Man non-URM,0,0.151347789,4,5,0,0,1,1,1,0,59.08,54.84,11.74,93.38
1,100075,100075e,0,E,1,0,0,Man non-URM,0,0.151347789,4,5,0,0,1,1,1,0.49,50.03,55.52,15.99,89.52
1,100076,100076a,1,S,0,0,0,Man non-URM,0,,1,10,0,0,1,1,1,0.07,72.88,67.56,7.27,87.15
1,100076,100076b,1,S,0,0,0,Man non-URM,0,,1,10,0,0,1,1,1,0.08,70.4,77.16,30.26,87.06
1,100076,100076c,1,S,0,0,0,Man non-URM,0,,1,10,0,0,1,1,1,0.08,55.53,65.04,6.11,70.13
1,100076,100076d,1,S,0,0,0,Man non-URM,0,,1,10,0,0,1,1,1,0,68.66,87.26,7.88,95.26
1,100077,100077a,1,B,0,0,0,Man non-URM,0,-0.626614639,0,3,,0,,1,1,0,34.68,62.07,18.48,82.14
1,100077,100077b,1,B,0,0,0,Man non-URM,0,-0.626614639,0,3,,0,,1,1,0,51.79,42.94,32.66,77.22
1,100077,100077c,1,B,0,0,0,Man non-URM,0,-0.626614639,0,3,,0,,1,1,0,43,59.83,12.59,81.26
1,100077,100077d,1,B,0,0,0,Man non-URM,0,-0.626614639,0,3,,0,,1,1,0,37.43,61.71,30.19,76.82
1,100077,100077e,1,B,0,0,0,Man non-URM,0,-0.626614639,0,3,,0,,1,1,0.08,53.08,42.46,15.69,82.32
1,100077,100077f,1,B,0,0,0,Man non-URM,0,-0.626614639,0,3,,0,,1,1,0,48.99,59.58,24.03,85.06
1,100078,100078a,0,I,0,0,0,Man non-URM,0,,0,1,0,0,1,1,1,0,25.49,42.45,20.1,94.73
1,100078,100078b,0,I,0,0,0,Man non-URM,0,,0,1,0,0,1,1,1,0,54.15,43.49,23.85,95.39
1,100078,100078c,0,I,0,0,0,Man non-URM,0,,0,1,0,0,1,1,1,0.07,41.76,33.85,42.85,91.82
1,100078,100078d,0,I,0,0,0,Man non-URM,0,,0,1,0,0,1,1,1,0,42.93,43.58,26.65,91
1,100079,100079a,0,K,0,0,0,Man non-URM,0,-0.821105246,3,6,,0,,1,1,0.15,65.06,47.15,7.49,87.33
1,100079,100079b,0,K,0,0,0,Man non-URM,0,-0.821105246,3,6,,0,,1,1,0.75,67.34,64.36,2.9,79.68
1,100079,100079c,0,K,0,0,0,Man non-URM,0,-0.821105246,3,6,,0,,1,1,1.03,65.86,54,9.31,86.89
1,100079,100079d,0,K,0,0,0,Man non-URM,0,-0.821105246,3,6,,0,,1,1,,,,,
1,100080,100080a,1,E,1,0,0,Man non-URM,0,0.832064914,2,2,0.6,0.083333333,0,0,1,0.51,60.25,55.25,28.75,92.27
1,100080,100080b,1,E,1,0,0,Man non-URM,0,0.832064914,2,2,0.6,0.083333333,0,0,1,0.55,65.89,53.23,11.31,81.31
1,100080,100080c,1,E,1,0,0,Man non-URM,0,0.832064914,2,2,0.6,0.083333333,0,0,1,0.09,47.47,63.55,12.98,84.6
1,100080,100080d,1,E,1,0,0,Man non-URM,0,0.832064914,2,2,0.6,0.083333333,0,0,1,0,65.2,68.15,8.37,84.81
1,100080,100080e,1,E,1,0,0,Man non-URM,0,0.832064914,2,2,0.6,0.083333333,0,0,1,1.09,73.63,64.81,6.53,82.58
1,100080,100080f,1,E,1,0,0,Man non-URM,0,0.832064914,2,2,0.6,0.083333333,0,0,1,0,54.56,62.96,12.35,93.26
1,100081,100081a,1,E,1,0,0,Man non-URM,0,,9,2,0,0,1,1,1,0.41,52.11,44.96,6.08,83.33
1,100081,100081b,1,E,1,0,0,Man non-URM,0,,9,2,0,0,1,1,1,0.06,60.44,57.15,2.92,82.56
1,100081,100081c,1,E,1,0,0,Man non-URM,0,,9,2,0,0,1,1,1,0.29,59.27,49.75,5.09,86.18
1,100081,100081d,1,E,1,0,0,Man non-URM,0,,9,2,0,0,1,1,1,0.28,61.78,49.75,5.88,92.29
1,100081,100081e,1,E,1,0,0,Man non-URM,0,,9,2,0,0,1,1,1,0.17,71.22,48.97,4.32,87.84
1,100081,100081f,1,E,1,0,0,Man non-URM,0,,9,2,0,0,1,1,1,0.27,72.28,53.46,22.76,75.31
1,100082,100082a,1,H,0,1,0,Man URM,0,0.151347789,5,1,0,0,1,1,1,0.07,67.79,42.43,21.78,81.44
1,100082,100082b,1,H,0,1,0,Man URM,0,0.151347789,5,1,0,0,1,1,1,0.36,74.37,55.75,16.16,93.65
1,100082,100082c,1,H,0,1,0,Man URM,0,0.151347789,5,1,0,0,1,1,1,0.76,83.97,71.04,4.26,66.86
1,100082,100082d,1,H,0,1,0,Man URM,0,0.151347789,5,1,0,0,1,1,1,1.05,64.93,53.86,10.6,86.7
1,100082,100082e,1,H,0,1,0,Man URM,0,0.151347789,5,1,0,0,1,1,1,0.94,68.11,55.6,9.62,78.33
1,100083,100083a,0,D,0,0,0,Man non-URM,0,,0,4,0,0,1,1,1,0.13,63.42,44.01,36.75,88.09
1,100083,100083b,0,D,0,0,0,Man non-URM,0,,0,4,0,0,1,1,1,0.05,53.22,34.66,34.72,87.74
1,100083,100083c,0,D,0,0,0,Man non-URM,0,,0,4,0,0,1,1,1,0.2,68.8,55.33,16.73,90.65
1,100083,100083d,0,D,0,0,0,Man non-URM,0,,0,4,0,0,1,1,1,0,70.91,48.44,26.24,84.22
1,100083,100083e,0,D,0,0,0,Man non-URM,0,,0,4,0,0,1,1,1,0,74.79,48.1,26.58,63.63
1,100084,100084a,0,E,1,0,0,Man non-URM,0,,1,5,0,0.066666667,1,0,1,0,44.17,37.92,20.33,96.35
1,100084,100084b,0,E,1,0,0,Man non-URM,0,,1,5,0,0.066666667,1,0,1,0.17,73.09,69.56,3.73,89.52
1,100084,100084c,0,E,1,0,0,Man non-URM,0,,1,5,0,0.066666667,1,0,1,0.19,54.17,68.89,6.99,87.73
1,100084,100084d,0,E,1,0,0,Man non-URM,0,,1,5,0,0.066666667,1,0,1,0.56,45.62,58.7,9.1,91
1,100084,100084e,0,E,1,0,0,Man non-URM,0,,1,5,0,0.066666667,1,0,1,0.19,59.69,71.37,1.98,94.09
1,100084,100084f,0,E,1,0,0,Man non-URM,0,,1,5,0,0.066666667,1,0,1,0.13,76.07,58.4,9.55,94.35
1,100084,100084g,0,E,1,0,0,Man non-URM,0,,1,5,0,0.066666667,1,0,1,0,61.39,58.11,6.21,82.16
1,100084,100084h,0,E,1,0,0,Man non-URM,0,,1,5,0,0.066666667,1,0,1,0.1,55.94,62.31,1.84,76.62
1,100085,100085a,1,I,0,0,1,Woman non-URM,0,-1.015595853,2,6,0,0,1,1,1,0,29.36,45.67,14.9,93.42
1,100085,100085b,1,I,0,0,1,Woman non-URM,0,-1.015595853,2,6,0,0,1,1,1,0,67.32,38.33,45.44,95.6
1,100085,100085c,1,I,0,0,1,Woman non-URM,0,-1.015595853,2,6,0,0,1,1,1,0.12,38.48,21.78,27.44,86.24
1,100085,100085d,1,I,0,0,1,Woman non-URM,0,-1.015595853,2,6,0,0,1,1,1,0,22.99,33.03,19.63,93.86
1,100086,100086a,0,E,1,0,0,Man non-URM,0,0.345838396,8,5,0,0,1,1,1,0.25,92.43,81.08,11.74,67.93
1,100086,100086b,0,E,1,0,0,Man non-URM,0,0.345838396,8,5,0,0,1,1,1,0.25,79.78,61.2,11.19,85.29
1,100086,100086c,0,E,1,0,0,Man non-URM,0,0.345838396,8,5,0,0,1,1,1,0,65.37,76.14,7.37,74.37
1,100086,100086d,0,E,1,0,0,Man non-URM,0,0.345838396,8,5,0,0,1,1,1,0.11,56.69,35.8,22.22,92.73
1,100086,100086e,0,E,1,0,0,Man non-URM,0,0.345838396,8,5,0,0,1,1,1,0.33,72.4,51.97,18.09,84.62
1,100086,100086f,0,E,1,0,0,Man non-URM,0,0.345838396,8,5,0,0,1,1,1,1.04,88.49,65.39,10.67,78.35
1,100087,100087a,0,T,1,0,0,Man non-URM,0,-0.529369336,5,4,0,0,1,1,1,0.2,70.95,55.23,9.1,78.04
